Assembly,isolation source
GCA_049223075.1,Respiratory
GCA_049259205.1,Skin_Soft_Tissue
GCA_049269865.1,Bloodstream
GCA_049270665.1,Bloodstream
GCA_049269845.1,Bloodstream
GCA_049270645.1,Bloodstream
GCA_049271865.1,Water
GCA_049295685.1,Urinary
GCA_049295715.1,Gastrointestinal
GCA_049296035.1,Skin_Soft_Tissue
GCA_049314175.1,Urinary
GCA_049314255.1,Respiratory
GCA_049316885.1,Hospital
GCA_049359815.1,Gastrointestinal
GCA_049390465.1,Gastrointestinal
GCA_049358935.1,Gastrointestinal
GCA_049390365.1,Gastrointestinal
GCA_049389705.1,Gastrointestinal
GCA_049381795.1,Gastrointestinal
GCA_049359235.1,Gastrointestinal
GCA_049389505.1,Gastrointestinal
GCA_049389465.1,Gastrointestinal
GCA_049359215.1,Gastrointestinal
GCA_049377865.1,Gastrointestinal
GCA_049389125.1,Gastrointestinal
GCA_049358455.1,Gastrointestinal
GCA_049388845.1,Gastrointestinal
GCA_049388825.1,Gastrointestinal
GCA_049387105.1,Gastrointestinal
GCA_049387045.1,Gastrointestinal
GCA_049411185.1,Hospital
GCA_049408005.1,Hospital
GCA_049411565.1,Hospital
GCA_049407985.1,Hospital
GCA_049412925.1,Hospital
GCA_049407965.1,Hospital
GCA_049407945.1,Hospital
GCA_049411545.1,Hospital
GCA_049409105.1,Hospital
GCA_049407925.1,Hospital
GCA_049407905.1,Hospital
GCA_049425845.1,Hospital
GCA_049409065.1,Hospital
GCA_049412905.1,Hospital
GCA_049407885.1,Hospital
GCA_049411825.1,Hospital
GCA_049409085.1,Hospital
GCA_049407865.1,Hospital
GCA_049407845.1,Hospital
GCA_049413345.1,Hospital
GCA_049409045.1,Hospital
GCA_049425785.1,Hospital
GCA_049411805.1,Hospital
GCA_049412065.1,Hospital
GCA_049412305.1,Hospital
GCA_049411785.1,Hospital
GCA_049409005.1,Hospital
GCA_049407825.1,Hospital
GCA_049409025.1,Hospital
GCA_049425745.1,Hospital
GCA_049408985.1,Hospital
GCA_049425725.1,Hospital
GCA_049407805.1,Hospital
GCA_049408965.1,Hospital
GCA_049411165.1,Hospital
GCA_049411525.1,Hospital
GCA_049408945.1,Hospital
GCA_049411505.1,Hospital
GCA_049412865.1,Hospital
GCA_049412805.1,Hospital
GCA_049411485.1,Hospital
GCA_049412045.1,Hospital
GCA_049425665.1,Hospital
GCA_049408925.1,Hospital
GCA_049411145.1,Hospital
GCA_049408905.1,Hospital
GCA_049408885.1,Hospital
GCA_049411765.1,Hospital
GCA_049411125.1,Hospital
GCA_049407785.1,Hospital
GCA_049407745.1,Hospital
GCA_049412785.1,Hospital
GCA_049411465.1,Hospital
GCA_049412745.1,Hospital
GCA_049408865.1,Hospital
GCA_049411105.1,Hospital
GCA_049408845.1,Hospital
GCA_049411085.1,Hospital
GCA_049411065.1,Hospital
GCA_049412215.1,Hospital
GCA_049409645.1,Hospital
GCA_049411025.1,Hospital
GCA_049411445.1,Hospital
GCA_049411425.1,Hospital
GCA_049414385.1,Hospital
GCA_049408825.1,Hospital
GCA_049411005.1,Hospital
GCA_049407725.1,Hospital
GCA_049408805.1,Hospital
GCA_049407755.1,Hospital
GCA_049408785.1,Hospital
GCA_049415395.1,Hospital
GCA_049411745.1,Hospital
GCA_049407005.1,Hospital
GCA_049408765.1,Hospital
GCA_049408745.1,Hospital
GCA_049407665.1,Hospital
GCA_049407705.1,Hospital
GCA_049408725.1,Hospital
GCA_049411405.1,Hospital
GCA_049407675.1,Hospital
GCA_049407645.1,Hospital
GCA_049407615.1,Hospital
GCA_049411725.1,Hospital
GCA_049408705.1,Hospital
GCA_049408685.1,Hospital
GCA_049411705.1,Hospital
GCA_049425625.1,Hospital
GCA_049411385.1,Hospital
GCA_049408665.1,Hospital
GCA_049411685.1,Hospital
GCA_049412025.1,Hospital
GCA_049410985.1,Hospital
GCA_049411355.1,Hospital
GCA_049408645.1,Hospital
GCA_049412695.1,Hospital
GCA_049410965.1,Hospital
GCA_049411345.1,Hospital
GCA_049408625.1,Hospital
GCA_049408605.1,Hospital
GCA_049411325.1,Hospital
GCA_049411305.1,Hospital
GCA_049408585.1,Hospital
GCA_049408565.1,Hospital
GCA_049412175.1,Hospital
GCA_049407605.1,Hospital
GCA_049407585.1,Hospital
GCA_049425605.1,Hospital
GCA_049410945.1,Hospital
GCA_049408545.1,Hospital
GCA_049412005.1,Hospital
GCA_049407555.1,Hospital
GCA_049412665.1,Hospital
GCA_049407545.1,Hospital
GCA_049425525.1,Skin_Soft_Tissue
GCA_049383645.1,Hospital
GCA_049569955.1,Urinary
GCA_049569875.1,Urinary
GCA_049601535.1,Skin_Soft_Tissue
GCA_049905195.1,Urinary
GCA_049596235.1,Respiratory
GCA_049596155.1,Skin_Soft_Tissue
GCA_049596145.1,Respiratory
GCA_049545245.1,Respiratory
GCA_049545685.1,Respiratory
GCA_049639965.1,Gastrointestinal
GCA_049639935.1,Respiratory
GCA_049634525.1,Respiratory
GCA_049639915.1,Skin_Soft_Tissue
GCA_049639875.1,Respiratory
GCA_049639795.1,Bloodstream
GCA_049641185.1,Bloodstream
GCA_049634485.1,Respiratory
GCA_049639815.1,Respiratory
GCA_049639755.1,Urinary
GCA_049639675.1,Respiratory
GCA_049639635.1,Respiratory
GCA_049639545.1,Urinary
GCA_049634465.1,Respiratory
GCA_049634405.1,Urinary
GCA_049639505.1,Respiratory
GCA_049639425.1,Respiratory
GCA_049639435.1,Respiratory
GCA_049639385.1,Urinary
GCA_049636235.1,Respiratory
GCA_049639305.1,Reproductive
GCA_049634365.1,Urinary
GCA_049636155.1,Gastrointestinal
GCA_049634345.1,Respiratory
GCA_049641165.1,Skin_Soft_Tissue
GCA_049634265.1,Respiratory
GCA_049636095.1,Respiratory
GCA_049636015.1,Respiratory
GCA_049641125.1,Urinary
GCA_049639325.1,Respiratory
GCA_049639245.1,Respiratory
GCA_049635985.1,Respiratory
GCA_049635965.1,Respiratory
GCA_049639185.1,Urinary
GCA_049639155.1,Skin_Soft_Tissue
GCA_049639105.1,Skin_Soft_Tissue
GCA_049639025.1,Respiratory
GCA_049639045.1,Urinary
GCA_049638965.1,Urinary
GCA_049641545.1,Skin_Soft_Tissue
GCA_049635855.1,Urinary
GCA_049634205.1,Bloodstream
GCA_049638915.1,Bloodstream
GCA_049635835.1,Respiratory
GCA_049634195.1,Respiratory
GCA_049638905.1,Urinary
GCA_049641005.1,Skin_Soft_Tissue
GCA_049638865.1,Urinary
GCA_049641015.1,Respiratory
GCA_049635805.1,Urinary
GCA_049640985.1,Skin_Soft_Tissue
GCA_049638795.1,Respiratory
GCA_049635715.1,Bloodstream
GCA_049635695.1,Urinary
GCA_049638775.1,Respiratory
GCA_049635655.1,Respiratory
GCA_049641345.1,Respiratory
GCA_049634145.1,Respiratory
GCA_049636515.1,Respiratory
GCA_049638735.1,Urinary
GCA_049635585.1,Respiratory
GCA_049638675.1,Respiratory
GCA_049635545.1,Respiratory
GCA_049638635.1,Respiratory
GCA_049638655.1,Skin_Soft_Tissue
GCA_049905255.1,Respiratory
GCA_049635525.1,Urinary
GCA_049633385.1,Respiratory
GCA_049638525.1,Skin_Soft_Tissue
GCA_049635445.1,Urinary
GCA_049638505.1,Skin_Soft_Tissue
GCA_049638485.1,Respiratory
GCA_049638375.1,Bloodstream
GCA_049640945.1,Urinary
GCA_049634105.1,Respiratory
GCA_049635425.1,Urinary
GCA_049640965.1,Gastrointestinal
GCA_049638335.1,Respiratory
GCA_049638355.1,Respiratory
GCA_049638275.1,Skin_Soft_Tissue
GCA_049635385.1,Gastrointestinal
GCA_049638205.1,Gastrointestinal
GCA_049640925.1,Respiratory
GCA_049640885.1,Respiratory
GCA_049638185.1,Bloodstream
GCA_049635295.1,Respiratory
GCA_049638165.1,Skin_Soft_Tissue
GCA_049638035.1,Bloodstream
GCA_049641135.1,Respiratory
GCA_049638055.1,Urinary
GCA_049640895.1,Urinary
GCA_049638015.1,Respiratory
GCA_049637905.1,Skin_Soft_Tissue
GCA_049635255.1,Gastrointestinal
GCA_049637865.1,Respiratory
GCA_049637755.1,Respiratory
GCA_049637735.1,Urinary
GCA_049637715.1,Bloodstream
GCA_049635275.1,Gastrointestinal
GCA_049637605.1,Urinary
GCA_049641105.1,Urinary
GCA_049641315.1,Bloodstream
GCA_049635105.1,Respiratory
GCA_049635115.1,Bloodstream
GCA_049634995.1,Respiratory
GCA_049637585.1,Respiratory
GCA_049641085.1,Respiratory
GCA_049640865.1,Respiratory
GCA_049637565.1,Respiratory
GCA_049637455.1,Skin_Soft_Tissue
GCA_049634025.1,Urinary
GCA_049634955.1,Respiratory
GCA_049633945.1,Respiratory
GCA_049634975.1,Respiratory
GCA_049637415.1,Respiratory
GCA_049640835.1,Skin_Soft_Tissue
GCA_049633935.1,Skin_Soft_Tissue
GCA_049637325.1,Respiratory
GCA_049637265.1,Urinary
GCA_049640825.1,Respiratory
GCA_049637285.1,Respiratory
GCA_049905235.1,Bloodstream
GCA_049633905.1,Respiratory
GCA_049634845.1,Urinary
GCA_049633845.1,Urinary
GCA_049634805.1,Urinary
GCA_049637185.1,Respiratory
GCA_049637115.1,Bloodstream
GCA_049633825.1,Skin_Soft_Tissue
GCA_049640775.1,Bloodstream
GCA_049634825.1,Bloodstream
GCA_049637125.1,Skin_Soft_Tissue
GCA_049637055.1,Urinary
GCA_049634745.1,Respiratory
GCA_049641305.1,Respiratory
GCA_049636965.1,Respiratory
GCA_049640765.1,Respiratory
GCA_049681875.1,Respiratory
GCA_049727425.1,Urinary
GCA_049745535.1,Urinary
GCA_049755465.1,Respiratory
GCA_049796595.1,Respiratory
GCA_049786955.1,Ear_Nose_Throat
GCA_049804415.1,Ear_Nose_Throat
GCA_049804495.1,Ear_Nose_Throat
GCA_049804515.1,Skin_Soft_Tissue
GCA_049804525.1,Ear_Nose_Throat
GCA_049804555.1,Ear_Nose_Throat
GCA_049804595.1,Ear_Nose_Throat
GCA_049804615.1,Ear_Nose_Throat
GCA_049804635.1,Ear_Nose_Throat
GCA_049804655.1,Ear_Nose_Throat
GCA_049804695.1,Skin_Soft_Tissue
GCA_049804735.1,Ear_Nose_Throat
GCA_049804795.1,Ear_Nose_Throat
GCA_049804935.1,Ear_Nose_Throat
GCA_049804975.1,Ear_Nose_Throat
GCA_049804995.1,Ear_Nose_Throat
GCA_049805015.1,Ear_Nose_Throat
GCA_049805235.1,Ear_Nose_Throat
GCA_049805255.1,Ear_Nose_Throat
GCA_049805595.1,Ear_Nose_Throat
GCA_049805635.1,Ear_Nose_Throat
GCA_049805655.1,Skin_Soft_Tissue
GCA_049805665.1,Ear_Nose_Throat
GCA_049805715.1,Ear_Nose_Throat
GCA_049805735.1,Ear_Nose_Throat
GCA_049805755.1,Ear_Nose_Throat
GCA_049805815.1,Ear_Nose_Throat
GCA_049805835.1,Ear_Nose_Throat
GCA_049805865.1,Ear_Nose_Throat
GCA_049805855.1,Ear_Nose_Throat
GCA_049805895.1,Ear_Nose_Throat
GCA_049805955.1,Ear_Nose_Throat
GCA_049806015.1,Skin_Soft_Tissue
GCA_049806035.1,Ear_Nose_Throat
GCA_049806055.1,Bird
GCA_049806075.1,Ear_Nose_Throat
GCA_049806135.1,Ear_Nose_Throat
GCA_049806175.1,Ear_Nose_Throat
GCA_049806295.1,Skin_Soft_Tissue
GCA_049806335.1,Urinary
GCA_049806555.1,Skin_Soft_Tissue
GCA_049806635.1,Ear_Nose_Throat
GCA_049806695.1,Ear_Nose_Throat
GCA_049806715.1,Ear_Nose_Throat
GCA_049806735.1,Ear_Nose_Throat
GCA_049806755.1,Ear_Nose_Throat
GCA_049806775.1,Ear_Nose_Throat
GCA_049806795.1,Ear_Nose_Throat
GCA_049806815.1,Skin_Soft_Tissue
GCA_049806835.1,Ear_Nose_Throat
GCA_049806855.1,Urinary
GCA_049806895.1,Ear_Nose_Throat
GCA_049806915.1,Ear_Nose_Throat
GCA_049806935.1,Ear_Nose_Throat
GCA_049806975.1,Reproductive
GCA_049806995.1,Ear_Nose_Throat
GCA_049807015.1,Urinary
GCA_049807035.1,Ear_Nose_Throat
GCA_049807055.1,Ear_Nose_Throat
GCA_049807075.1,Ear_Nose_Throat
GCA_049807095.1,Urinary
GCA_049807135.1,Skin_Soft_Tissue
GCA_049807315.1,Ear_Nose_Throat
GCA_049807335.1,Ear_Nose_Throat
GCA_049807355.1,Ear_Nose_Throat
GCA_049807375.1,Ear_Nose_Throat
GCA_049807475.1,Ear_Nose_Throat
GCA_049807595.1,Urinary
GCA_049807615.1,Ear_Nose_Throat
GCA_049807635.1,Ear_Nose_Throat
GCA_049807675.1,Skin_Soft_Tissue
GCA_049807695.1,Ear_Nose_Throat
GCA_049807775.1,Skin_Soft_Tissue
GCA_049807915.1,Respiratory
GCA_049807935.1,Ear_Nose_Throat
GCA_049807955.1,Ear_Nose_Throat
GCA_049808015.1,Ear_Nose_Throat
GCA_049808035.1,Ear_Nose_Throat
GCA_049808055.1,Ear_Nose_Throat
GCA_049808075.1,Ear_Nose_Throat
GCA_049808115.1,Ear_Nose_Throat
GCA_049808175.1,Ear_Nose_Throat
GCA_049808295.1,Ear_Nose_Throat
GCA_049858345.1,Gastrointestinal
GCA_049874285.1,Respiratory
GCA_049905755.1,Respiratory
GCA_049884675.1,Urinary
GCA_049900775.1,Respiratory
GCA_049900805.1,Skin_Soft_Tissue
GCA_049948965.1,Urinary
GCA_049939815.1,Respiratory
GCA_049939775.1,Bloodstream
GCA_049948925.1,Urinary
GCA_049948905.1,Respiratory
GCA_049993415.1,Urinary
GCA_049993015.1,Urinary
GCA_050046155.1,Respiratory
GCA_050046955.1,Respiratory
GCA_050044655.1,Respiratory
GCA_050044575.1,Respiratory
GCA_050048435.1,Respiratory
GCA_050048155.1,Respiratory
GCA_050046135.1,Respiratory
GCA_050047635.1,Respiratory
GCA_050043325.1,Respiratory
GCA_050045355.1,Respiratory
GCA_050045225.1,Respiratory
GCA_050043295.1,Respiratory
GCA_050043285.1,Respiratory
GCA_050047615.1,Respiratory
GCA_050047975.1,Respiratory
GCA_050070515.1,Respiratory
GCA_050046235.1,Respiratory
GCA_050043205.1,Respiratory
GCA_050046255.1,Respiratory
GCA_050046275.1,Respiratory
GCA_050070475.1,Respiratory
GCA_050044585.1,Respiratory
GCA_050046095.1,Respiratory
GCA_050047595.1,Respiratory
GCA_050043165.1,Respiratory
GCA_050044515.1,Respiratory
GCA_050043715.1,Respiratory
GCA_050047575.1,Respiratory
GCA_050044495.1,Respiratory
GCA_050045255.1,Respiratory
GCA_050045995.1,Respiratory
GCA_050070435.1,Respiratory
GCA_050046935.1,Respiratory
GCA_050057985.1,Respiratory
GCA_050047945.1,Respiratory
GCA_050045335.1,Respiratory
GCA_050046115.1,Respiratory
GCA_050045105.1,Respiratory
GCA_050044455.1,Respiratory
GCA_050070235.1,Respiratory
GCA_050047555.1,Respiratory
GCA_050070195.1,Respiratory
GCA_050048215.1,Respiratory
GCA_050045215.1,Respiratory
GCA_050043185.1,Respiratory
GCA_050046915.1,Respiratory
GCA_050043045.1,Respiratory
GCA_050043085.1,Respiratory
GCA_050044335.1,Respiratory
GCA_050043035.1,Respiratory
GCA_050044395.1,Respiratory
GCA_050046895.1,Respiratory
GCA_050046075.1,Respiratory
GCA_050048175.1,Respiratory
GCA_050070155.1,Respiratory
GCA_050044355.1,Respiratory
GCA_050057965.1,Respiratory
GCA_050047875.1,Respiratory
GCA_050043755.1,Respiratory
GCA_050046045.1,Respiratory
GCA_050046035.1,Respiratory
GCA_050047535.1,Respiratory
GCA_050046875.1,Water
GCA_050047515.1,Water
GCA_050048135.1,Water
GCA_050047495.1,Water
GCA_050046855.1,Water
GCA_050047475.1,Water
GCA_050046185.1,Water
GCA_050047455.1,Water
GCA_050047775.1,Water
GCA_050047935.1,Water
GCA_050046835.1,Water
GCA_050046815.1,Water
GCA_050046795.1,Water
GCA_050047435.1,Water
GCA_050046775.1,Water
GCA_050047415.1,Water
GCA_050048595.1,Water
GCA_050046755.1,Water
GCA_050046735.1,Water
GCA_050046175.1,Water
GCA_050046715.1,Water
GCA_050045975.1,Water
GCA_050046615.1,Water
GCA_050046595.1,Water
GCA_050046215.1,Water
GCA_050047315.1,Water
GCA_050047275.1,Water
GCA_050046565.1,Water
GCA_050046555.1,Water
GCA_050047255.1,Water
GCA_050047235.1,Water
GCA_050046535.1,Water
GCA_050046515.1,Water
GCA_050046495.1,Water
GCA_050047885.1,Water
GCA_050057945.1,Water
GCA_050046475.1,Water
GCA_050046435.1,Water
GCA_050047215.1,Water
GCA_050057925.1,Water
GCA_050048095.1,Water
GCA_050047195.1,Water
GCA_050047175.1,Water
GCA_050047155.1,Water
GCA_050047295.1,Water
GCA_050046445.1,Water
GCA_050047135.1,Water
GCA_050046415.1,Water
GCA_050047735.1,Water
GCA_050047115.1,Water
GCA_050046355.1,Water
GCA_050047095.1,Water
GCA_050046395.1,Water
GCA_050046375.1,Water
GCA_050046315.1,Water
GCA_050046335.1,Water
GCA_050047075.1,Water
GCA_050048075.1,Water
GCA_050048555.1,Water
GCA_050046295.1,Water
GCA_050047055.1,Water
GCA_050048515.1,Water
GCA_050055145.1,Respiratory
GCA_050081935.1,Respiratory
GCA_050087695.1,Urinary
GCA_050044235.1,Skin_Soft_Tissue
GCA_050044255.1,Skin_Soft_Tissue
GCA_050044275.1,Skin_Soft_Tissue
GCA_050044295.1,Skin_Soft_Tissue
GCA_050044315.1,Skin_Soft_Tissue
GCA_050044375.1,Skin_Soft_Tissue
GCA_050044415.1,Skin_Soft_Tissue
GCA_050044435.1,Skin_Soft_Tissue
GCA_050044475.1,Skin_Soft_Tissue
GCA_050044535.1,Skin_Soft_Tissue
GCA_050044555.1,Skin_Soft_Tissue
GCA_050044615.1,Skin_Soft_Tissue
GCA_050044635.1,Skin_Soft_Tissue
GCA_050044675.1,Skin_Soft_Tissue
GCA_050044695.1,Skin_Soft_Tissue
GCA_050044715.1,Skin_Soft_Tissue
GCA_050044735.1,Skin_Soft_Tissue
GCA_050044755.1,Skin_Soft_Tissue
GCA_050044775.1,Skin_Soft_Tissue
GCA_050044795.1,Skin_Soft_Tissue
GCA_050044815.1,Skin_Soft_Tissue
GCA_050044835.1,Skin_Soft_Tissue
GCA_050044855.1,Skin_Soft_Tissue
GCA_050044875.1,Skin_Soft_Tissue
GCA_050044895.1,Skin_Soft_Tissue
GCA_050044915.1,Skin_Soft_Tissue
GCA_050044935.1,Skin_Soft_Tissue
GCA_050044955.1,Skin_Soft_Tissue
GCA_050044975.1,Skin_Soft_Tissue
GCA_050044995.1,Skin_Soft_Tissue
GCA_050045015.1,Skin_Soft_Tissue
GCA_050045035.1,Skin_Soft_Tissue
GCA_050045055.1,Skin_Soft_Tissue
GCA_050045075.1,Skin_Soft_Tissue
GCA_050045155.1,Skin_Soft_Tissue
GCA_050045175.1,Skin_Soft_Tissue
GCA_050045195.1,Skin_Soft_Tissue
GCA_050045275.1,Skin_Soft_Tissue
GCA_050045295.1,Skin_Soft_Tissue
GCA_050045315.1,Skin_Soft_Tissue
GCA_050045375.1,Skin_Soft_Tissue
GCA_050045395.1,Skin_Soft_Tissue
GCA_050045415.1,Skin_Soft_Tissue
GCA_050045435.1,Skin_Soft_Tissue
GCA_050045455.1,Skin_Soft_Tissue
GCA_050045475.1,Skin_Soft_Tissue
GCA_050045495.1,Skin_Soft_Tissue
GCA_050045515.1,Skin_Soft_Tissue
GCA_050045535.1,Skin_Soft_Tissue
GCA_050045555.1,Skin_Soft_Tissue
GCA_050045575.1,Skin_Soft_Tissue
GCA_050045595.1,Skin_Soft_Tissue
GCA_050045615.1,Skin_Soft_Tissue
GCA_050045635.1,Skin_Soft_Tissue
GCA_050045655.1,Skin_Soft_Tissue
GCA_050045675.1,Skin_Soft_Tissue
GCA_050045695.1,Skin_Soft_Tissue
GCA_050045715.1,Skin_Soft_Tissue
GCA_050045735.1,Skin_Soft_Tissue
GCA_050045755.1,Skin_Soft_Tissue
GCA_050045775.1,Skin_Soft_Tissue
GCA_050045795.1,Skin_Soft_Tissue
GCA_050045835.1,Skin_Soft_Tissue
GCA_050045855.1,Skin_Soft_Tissue
GCA_050045875.1,Skin_Soft_Tissue
GCA_050045895.1,Skin_Soft_Tissue
GCA_050231795.1,Gastrointestinal
GCA_050231705.1,Urinary
GCA_050228175.1,Respiratory
GCA_050108175.1,Crop
GCA_050225215.1,Respiratory
GCA_050209825.1,Skin_Soft_Tissue
GCA_050204725.1,Urinary
GCA_050214195.1,Urinary
GCA_050223015.1,Urinary
GCA_050204665.1,Urinary
GCA_054397335.1,Skin_Soft_Tissue
GCA_054397835.1,Skin_Soft_Tissue
GCA_054397635.1,Skin_Soft_Tissue
GCA_050225195.1,Respiratory
GCA_050222955.1,Respiratory
GCA_050222935.1,Respiratory
GCA_050222915.1,Respiratory
GCA_050225155.1,Respiratory
GCA_050221915.1,Respiratory
GCA_050221895.1,Respiratory
GCA_050225135.1,Respiratory
GCA_050225095.1,Respiratory
GCA_050222895.1,Respiratory
GCA_050225115.1,Respiratory
GCA_050221875.1,Respiratory
GCA_050225075.1,Respiratory
GCA_050225055.1,Respiratory
GCA_050225035.1,Respiratory
GCA_050222875.1,Respiratory
GCA_050222855.1,Respiratory
GCA_050222835.1,Respiratory
GCA_050222805.1,Respiratory
GCA_050225005.1,Respiratory
GCA_050221855.1,Respiratory
GCA_050222785.1,Respiratory
GCA_050221835.1,Respiratory
GCA_050221815.1,Respiratory
GCA_050224985.1,Respiratory
GCA_050222765.1,Respiratory
GCA_050222745.1,Respiratory
GCA_050222695.1,Respiratory
GCA_050224965.1,Respiratory
GCA_050221795.1,Respiratory
GCA_050224945.1,Respiratory
GCA_050222715.1,Respiratory
GCA_050224375.1,Respiratory
GCA_050224355.1,Skin_Soft_Tissue
GCA_050224335.1,Urinary
GCA_050236185.1,Respiratory
GCA_050239025.1,Respiratory
GCA_050236405.1,Respiratory
GCA_050240945.1,Respiratory
GCA_050236385.1,Respiratory
GCA_050397845.1,Respiratory
GCA_050236165.1,Respiratory
GCA_050239965.1,Respiratory
GCA_050236145.1,Respiratory
GCA_050236125.1,Respiratory
GCA_050236105.1,Respiratory
GCA_050236055.1,Respiratory
GCA_050239005.1,Respiratory
GCA_050236075.1,Respiratory
GCA_050239945.1,Respiratory
GCA_050238985.1,Respiratory
GCA_050238805.1,Respiratory
GCA_050237425.1,Respiratory
GCA_050238785.1,Respiratory
GCA_050237745.1,Respiratory
GCA_050236365.1,Respiratory
GCA_050237045.1,Respiratory
GCA_050360235.1,Respiratory
GCA_050330375.1,Respiratory
GCA_050236035.1,Respiratory
GCA_050235995.1,Respiratory
GCA_050236015.1,Respiratory
GCA_050235975.1,Respiratory
GCA_050237715.1,Respiratory
GCA_050235945.1,Respiratory
GCA_050237405.1,Respiratory
GCA_050235225.1,Respiratory
GCA_050237385.1,Respiratory
GCA_050235045.1,Respiratory
GCA_050235925.1,Respiratory
GCA_050235905.1,Respiratory
GCA_050235885.1,Respiratory
GCA_050238745.1,Respiratory
GCA_050235265.1,Respiratory
GCA_050235245.1,Respiratory
GCA_050240345.1,Respiratory
GCA_050239905.1,Respiratory
GCA_050235165.1,Respiratory
GCA_050235865.1,Respiratory
GCA_050237705.1,Respiratory
GCA_050397825.1,Respiratory
GCA_050238725.1,Respiratory
GCA_050235845.1,Respiratory
GCA_050239925.1,Respiratory
GCA_050235825.1,Respiratory
GCA_050235805.1,Respiratory
GCA_050239865.1,Respiratory
GCA_050238965.1,Respiratory
GCA_050235785.1,Respiratory
GCA_050238705.1,Respiratory
GCA_050237675.1,Respiratory
GCA_050237025.1,Respiratory
GCA_050238685.1,Respiratory
GCA_050235765.1,Respiratory
GCA_050237655.1,Respiratory
GCA_050236825.1,Respiratory
GCA_050235735.1,Respiratory
GCA_050237365.1,Respiratory
GCA_050238665.1,Respiratory
GCA_050239885.1,Respiratory
GCA_050238645.1,Respiratory
GCA_050235725.1,Respiratory
GCA_050236805.1,Respiratory
GCA_050397805.1,Respiratory
GCA_050240385.1,Respiratory
GCA_050237635.1,Respiratory
GCA_050237005.1,Respiratory
GCA_050236785.1,Respiratory
GCA_050235205.1,Respiratory
GCA_050237605.1,Respiratory
GCA_050238625.1,Respiratory
GCA_050235705.1,Respiratory
GCA_050239845.1,Respiratory
GCA_050235685.1,Respiratory
GCA_050236345.1,Respiratory
GCA_050237585.1,Respiratory
GCA_050235665.1,Respiratory
GCA_050236325.1,Respiratory
GCA_050235635.1,Respiratory
GCA_050235625.1,Respiratory
GCA_050238945.1,Respiratory
GCA_050236305.1,Respiratory
GCA_050238605.1,Respiratory
GCA_050236765.1,Respiratory
GCA_050235185.1,Respiratory
GCA_050236285.1,Respiratory
GCA_050239755.1,Respiratory
GCA_050235605.1,Respiratory
GCA_050236245.1,Respiratory
GCA_050236745.1,Respiratory
GCA_050238585.1,Respiratory
GCA_050235585.1,Respiratory
GCA_050235565.1,Respiratory
GCA_050240735.1,Respiratory
GCA_050238565.1,Respiratory
GCA_050235145.1,Respiratory
GCA_050239795.1,Respiratory
GCA_050238545.1,Respiratory
GCA_050237565.1,Respiratory
GCA_050235545.1,Respiratory
GCA_050237345.1,Respiratory
GCA_050236725.1,Respiratory
GCA_050238925.1,Respiratory
GCA_050238525.1,Respiratory
GCA_050236705.1,Respiratory
GCA_050235515.1,Respiratory
GCA_050238495.1,Respiratory
GCA_050238475.1,Respiratory
GCA_050235495.1,Respiratory
GCA_050238455.1,Respiratory
GCA_050235475.1,Respiratory
GCA_050235445.1,Respiratory
GCA_050236265.1,Respiratory
GCA_050235425.1,Respiratory
GCA_050236225.1,Respiratory
GCA_050237545.1,Respiratory
GCA_050240685.1,Respiratory
GCA_050235405.1,Respiratory
GCA_050238425.1,Respiratory
GCA_050238895.1,Respiratory
GCA_050235385.1,Respiratory
GCA_050236985.1,Respiratory
GCA_050236685.1,Respiratory
GCA_050235345.1,Respiratory
GCA_050236945.1,Respiratory
GCA_050235055.1,Respiratory
GCA_050239645.1,Respiratory
GCA_050240365.1,Respiratory
GCA_050238365.1,Respiratory
GCA_050238345.1,Respiratory
GCA_050241145.1,Respiratory
GCA_050240425.1,Respiratory
GCA_050238875.1,Respiratory
GCA_050240305.1,Respiratory
GCA_050238325.1,Respiratory
GCA_050238285.1,Respiratory
GCA_050239625.1,Respiratory
GCA_050238845.1,Skin_Soft_Tissue
GCA_050238185.1,Urinary
GCA_050239515.1,Urinary
GCA_050241105.1,Urinary
GCA_050238165.1,Urinary
GCA_050239485.1,Urinary
GCA_050240555.1,Bloodstream
GCA_050238145.1,Urinary
GCA_050241465.1,Skin_Soft_Tissue
GCA_050242005.1,Urinary
GCA_050244235.1,Hospital
GCA_050280225.1,Skin_Soft_Tissue
GCA_050280185.1,Urinary
GCA_050280165.1,Respiratory
GCA_050280085.1,Respiratory
GCA_050280065.1,Skin_Soft_Tissue
GCA_050279965.1,Respiratory
GCA_050279925.1,Bone_Joint
GCA_050279885.1,Bone_Joint
